0.000000	0.000000	0.000000	
1.000000	0.000000	1.000000	
2.000000	0.000000	2.000000	
3.000000	0.000000	3.000000	
4.000000	0.000000	5.000000	
5.000000	0.000000	8.000000	
6.000000	0.000000	10.350000	
7.000000	0.000000	12.550000	
8.000000	0.000000	14.464286	
9.000000	0.000000	16.100893	
10.000000	-0.000000	17.677641	
11.000000	-0.000000	19.339596	
12.000000	0.000000	21.122006	
13.000000	0.000000	22.795657	
14.000000	0.000000	24.452973	
15.000000	0.000000	26.171540	
16.000000	0.000000	28.034763	
17.000000	0.000000	30.036217	
18.000000	0.000000	32.054825	
19.000000	0.000000	34.136423	
20.000000	-0.000000	36.394060	
21.000000	-0.000000	38.827647	
22.000000	-0.000000	41.313104	
23.000000	-0.000000	43.876828	
24.000000	0.000000	46.403823	
25.000000	-0.000000	49.083547	
26.000000	0.000000	51.805957	
27.000000	-0.000000	54.614222	
28.000000	0.000000	57.303884	
29.000000	0.000000	59.916529	
30.000000	0.000000	62.550084	
31.000000	0.000000	65.037636	
32.000000	0.000000	67.568124	
33.000000	-0.000000	69.991330	
34.000000	0.000000	72.271485	
35.000000	-0.000000	74.564264	
36.000000	-0.000000	76.931211	
37.000000	-0.000000	79.371529	
38.000000	0.000000	81.853406	
39.000000	0.000000	84.364053	
40.000000	0.000000	86.963450	
41.000000	0.000000	89.654773	
42.000000	0.000000	92.235353	
43.000000	0.000000	94.844273	
44.000000	-0.000000	97.537500	
45.000000	0.000000	100.332732	
46.000000	0.000000	103.156579	
47.000000	0.000000	105.868153	
48.000000	0.000000	108.502872	
49.000000	0.000000	111.068734	
50.000000	0.000000	113.664494	
51.000000	0.000000	116.277640	
52.000000	0.000000	118.808043	
53.000000	-0.000000	121.405464	
54.000000	0.000000	124.044037	
55.000000	0.000000	126.710806	
56.000000	0.000000	129.425865	
57.000000	0.000000	132.086796	
58.000000	0.000000	134.653660	
59.000000	0.000000	137.246403	
60.000000	0.000000	139.891459	
61.000000	0.000000	142.603926	
62.000000	0.000000	145.218776	
63.000000	0.000000	147.737258	
64.000000	0.000000	150.305504	
65.000000	0.000000	152.818150	
66.000000	0.000000	155.352434	
67.000000	0.000000	157.786140	
68.000000	0.000000	160.274471	
69.000000	0.000000	162.818298	
70.000000	0.000000	165.279510	
71.000000	0.000000	167.636249	
72.000000	0.000000	170.048819	
73.000000	0.000000	172.519221	
74.000000	0.000000	175.017896	
75.000000	0.000000	177.519630	
76.000000	0.000000	180.083478	
77.000000	0.000000	182.710010	
78.000000	0.000000	185.263117	
79.000000	0.000000	187.718851	
80.000000	0.000000	190.232272	
81.000000	0.000000	192.807658	
82.000000	0.000000	195.408725	
83.000000	0.000000	197.910722	
84.000000	0.000000	200.471703	
85.000000	0.000000	202.993877	
86.000000	0.000000	205.545823	
87.000000	0.000000	208.093328	
88.000000	0.000000	210.703777	
89.000000	0.000000	213.269496	
90.000000	0.000000	215.868914	
91.000000	0.000000	218.467291	
92.000000	0.000000	221.130712	
93.000000	0.000000	223.839641	
94.000000	0.000000	226.587200	
95.000000	0.000000	229.335652	
96.000000	0.000000	232.058874	
97.000000	0.000000	234.829859	
98.000000	0.000000	237.546327	
99.000000	0.000000	240.266968	
100.000000	0.000000	242.950173	
101.000000	0.000000	245.593221	
102.000000	0.000000	248.262094	
103.000000	0.000000	250.852870	
104.000000	0.000000	253.486513	
105.000000	0.000000	256.165630	
106.000000	0.000000	258.875394	
107.000000	0.000000	261.590057	
108.000000	0.000000	264.352984	
109.000000	0.000000	267.166578	
110.000000	0.000000	270.013044	
111.000000	0.000000	272.782933	
112.000000	0.000000	275.600931	
113.000000	0.000000	278.385619	
114.000000	0.000000	281.118328	
115.000000	0.000000	283.769361	
116.000000	0.000000	286.384289	
117.000000	0.000000	289.040337	
118.000000	0.000000	291.723662	
119.000000	0.000000	294.327141	
120.000000	0.000000	296.971311	
121.000000	0.000000	299.660474	
122.000000	0.000000	302.380192	
123.000000	0.000000	305.019231	
124.000000	0.000000	307.623174	
125.000000	-0.000000	310.271507	
126.000000	-0.000000	312.951402	
127.000000	-0.000000	315.627429	
128.000000	-0.000000	318.342453	
129.000000	-0.000000	321.105653	
130.000000	-0.000000	323.825419	
131.000000	0.000000	326.544466	
132.000000	0.000000	329.303522	
133.000000	0.000000	332.112704	
134.000000	0.000000	334.948520	
135.000000	0.000000	337.786901	
136.000000	-0.000000	340.593143	
137.000000	0.000000	343.450215	
138.000000	0.000000	346.334189	
139.000000	-0.000000	349.151061	
140.000000	-0.000000	352.001621	
141.000000	0.000000	354.904691	
142.000000	-0.000000	357.762947	
143.000000	0.000000	360.550931	
144.000000	-0.000000	363.301632	
145.000000	-0.000000	366.102455	
146.000000	-0.000000	368.854053	
147.000000	-0.000000	371.536267	
148.000000	-0.000000	374.247210	
149.000000	-0.000000	377.009423	
150.000000	-0.000000	379.721001	
151.000000	-0.000000	382.432594	
152.000000	-0.000000	385.175207	
153.000000	-0.000000	387.970792	
154.000000	-0.000000	390.782498	
155.000000	-0.000000	393.597685	
156.000000	-0.000000	396.445415	
157.000000	0.000000	399.280362	
158.000000	-0.000000	402.065473	
159.000000	-0.000000	404.855457	
160.000000	0.000000	407.677913	
161.000000	-0.000000	410.549957	
162.000000	-0.000000	413.436796	
163.000000	0.000000	416.265280	
164.000000	0.000000	419.061179	
165.000000	0.000000	421.905869	
166.000000	0.000000	424.767423	
167.000000	0.000000	427.632964	
168.000000	-0.000000	430.527841	
169.000000	-0.000000	433.474423	
170.000000	-0.000000	436.375155	
171.000000	-0.000000	439.281323	
172.000000	-0.000000	442.217741	
173.000000	-0.000000	445.206826	
174.000000	-0.000000	448.210566	
175.000000	-0.000000	451.158890	
176.000000	-0.000000	454.137718	
177.000000	-0.000000	457.169192	
178.000000	-0.000000	460.217478	
179.000000	-0.000000	463.269325	
180.000000	-0.000000	466.291734	
181.000000	-0.000000	469.303466	
182.000000	-0.000000	472.269769	
183.000000	-0.000000	475.241008	
184.000000	-0.000000	478.239927	
185.000000	-0.000000	481.286858	
186.000000	-0.000000	484.348356	
187.000000	-0.000000	487.356128	
188.000000	-0.000000	490.331971	
189.000000	-0.000000	493.355095	
190.000000	-0.000000	496.394449	
191.000000	-0.000000	499.438046	
192.000000	-0.000000	502.448028	
193.000000	-0.000000	505.506351	
194.000000	-0.000000	508.581862	
195.000000	-0.000000	511.604306	
196.000000	-0.000000	514.649626	
197.000000	-0.000000	517.744197	
198.000000	-0.000000	520.857286	
199.000000	-0.000000	523.973751	
200.000000	-0.000000	527.057553	
201.000000	-0.000000	530.190441	
202.000000	-0.000000	533.283346	
203.000000	-0.000000	536.381190	
204.000000	-0.000000	539.501343	
