0.000000	0.000000	0.000000	
1.000000	0.000000	1.000000	
2.000000	0.000000	2.000000	
3.000000	-0.000000	3.000000	
4.000000	-0.000000	5.000000	
5.000000	-0.000000	7.000000	
6.000000	-0.000000	8.975000	
7.000000	-0.000000	10.825000	
8.000000	-0.000000	13.265476	
9.000000	-0.000000	15.798065	
10.000000	-0.000000	18.017125	
11.000000	-0.000000	19.827502	
12.000000	-0.000000	21.811390	
13.000000	-0.000000	23.957862	
14.000000	-0.000000	25.798956	
15.000000	-0.000000	27.584558	
16.000000	0.000000	29.285402	
17.000000	0.000000	31.148181	
18.000000	-0.000000	32.997709	
19.000000	0.000000	34.645296	
20.000000	-0.000000	36.388235	
21.000000	0.000000	38.304548	
22.000000	0.000000	40.237886	
23.000000	0.000000	42.142626	
24.000000	0.000000	44.172017	
25.000000	0.000000	46.398837	
26.000000	0.000000	48.654759	
27.000000	0.000000	50.716650	
28.000000	0.000000	52.899640	
29.000000	0.000000	55.069203	
30.000000	0.000000	57.089396	
31.000000	0.000000	59.068582	
32.000000	0.000000	60.997789	
33.000000	0.000000	62.866233	
34.000000	-0.000000	64.756481	
35.000000	0.000000	66.640384	
36.000000	0.000000	68.461495	
37.000000	0.000000	70.371782	
38.000000	0.000000	72.313106	
39.000000	0.000000	74.122948	
40.000000	0.000000	75.994290	
41.000000	0.000000	77.825264	
42.000000	0.000000	79.560127	
43.000000	0.000000	81.295152	
44.000000	0.000000	83.097205	
45.000000	0.000000	84.852671	
46.000000	0.000000	86.514887	
47.000000	0.000000	88.186641	
48.000000	0.000000	89.811601	
49.000000	-0.000000	91.385379	
50.000000	0.000000	92.875740	
51.000000	0.000000	94.387985	
52.000000	0.000000	95.952900	
53.000000	0.000000	97.574073	
54.000000	0.000000	99.212116	
55.000000	0.000000	100.866058	
56.000000	0.000000	102.480697	
57.000000	0.000000	104.155037	
58.000000	0.000000	105.848320	
59.000000	0.000000	107.558275	
60.000000	0.000000	109.224626	
61.000000	0.000000	110.953832	
62.000000	0.000000	112.702954	
63.000000	0.000000	114.470148	
64.000000	0.000000	116.189838	
65.000000	0.000000	117.887985	
66.000000	0.000000	119.607814	
67.000000	0.000000	121.348352	
68.000000	0.000000	123.038866	
69.000000	0.000000	124.702437	
70.000000	0.000000	126.389706	
71.000000	0.000000	128.099549	
72.000000	0.000000	129.836511	
73.000000	0.000000	131.545996	
74.000000	0.000000	133.279906	
75.000000	-0.000000	134.960300	
76.000000	0.000000	136.671798	
77.000000	0.000000	138.428038	
78.000000	0.000000	140.210674	
79.000000	0.000000	142.007070	
80.000000	0.000000	143.765876	
81.000000	0.000000	145.572268	
82.000000	0.000000	147.405829	
83.000000	0.000000	149.254866	
84.000000	0.000000	151.062438	
85.000000	0.000000	152.848593	
86.000000	0.000000	154.661985	
87.000000	0.000000	156.492708	
88.000000	0.000000	158.348078	
89.000000	0.000000	160.248640	
90.000000	0.000000	162.109172	
91.000000	0.000000	163.987185	
92.000000	0.000000	165.892897	
93.000000	0.000000	167.847177	
94.000000	0.000000	169.756231	
95.000000	0.000000	171.617250	
96.000000	0.000000	173.506910	
97.000000	0.000000	175.445492	
98.000000	0.000000	177.335942	
99.000000	0.000000	179.239348	
